review_time_s,available_time_s,available_time_h,success,reviewed_assets,accepted_assets
10,111578,30,0.01,11157,111
10,101834,28,0.01,10183,101
10,44720,12,0.01,4472,44
10,105893,29,0.01,10589,105
10,24216,6,0.01,2421,24
10,694432,192,0.01,69443,694
10,96423,26,0.01,9642,96
10,73615,20,0.01,7361,73
10,77052,21,0.01,7705,77
10,38379,10,0.01,3837,38
10,14564,4,0.01,1456,14
10,65200,18,0.01,6520,65
10,540,0,0.01,54,0
10,9339,2,0.01,933,9
10,131580,36,0.01,13158,131
10,143839,39,0.01,14383,143
10,95431,26,0.01,9543,95
10,10985,3,0.01,1098,10
10,118205,32,0.01,11820,118
10,44319,12,0.01,4431,44
10,48039,13,0.01,4803,48
10,106796,29,0.01,10679,106
10,52035,14,0.01,5203,52
10,66740,18,0.01,6674,66
10,102881,28,0.01,10288,102
10,106732,29,0.01,10673,106
10,117386,32,0.01,11738,117
10,92978,25,0.01,9297,92
10,114650,31,0.01,11465,114
10,2171,0,0.01,217,2
10,61573,17,0.01,6157,61
10,77354,21,0.01,7735,77
10,82837,23,0.01,8283,82
10,125427,34,0.01,12542,125
10,96350,26,0.01,9635,96
10,121214,33,0.01,12121,121
10,34775,9,0.01,3477,34
10,977929,271,0.01,97792,977
10,43289,12,0.01,4328,43
10,81186,22,0.01,8118,81
10,135566,37,0.01,13556,135
10,19675,5,0.01,1967,19
10,125780,34,0.01,12578,125
10,63115,17,0.01,6311,63
10,87003,24,0.01,8700,87
10,19015,5,0.01,1901,19
10,69626,19,0.01,6962,69
10,98797,27,0.01,9879,98
10,97479,27,0.01,9747,97
10,68636,19,0.01,6863,68
10,83972,23,0.01,8397,83
10,140461,39,0.01,14046,140
10,61230,17,0.01,6123,61
10,102,0,0.01,10,0
10,70174,19,0.01,7017,70
10,56248,15,0.01,5624,56
10,91380,25,0.01,9138,91
10,97498,27,0.01,9749,97
10,391864,108,0.01,39186,391
10,76936,21,0.01,7693,76
10,5713,1,0.01,571,5
10,686738,190,0.01,68673,686
10,68296,18,0.01,6829,68
10,125620,34,0.01,12562,125
10,141757,39,0.01,14175,141
10,95932,26,0.01,9593,95
10,131115,36,0.01,13111,131
10,868582,241,0.01,86858,868
10,79443,22,0.01,7944,79
10,2617,0,0.01,261,2
10,88241,24,0.01,8824,88
10,47819,13,0.01,4781,47
10,140829,39,0.01,14082,140
10,32830,9,0.01,3283,32
10,28368,7,0.01,2836,28
10,58358,16,0.01,5835,58
10,112422,31,0.01,11242,112
10,142490,39,0.01,14249,142
10,74211,20,0.01,7421,74
10,81739,22,0.01,8173,81
10,20479,5,0.01,2047,20
10,140688,39,0.01,14068,140
10,718377,199,0.01,71837,718
10,235494,65,0.01,23549,235
10,92464,25,0.01,9246,92
10,109221,30,0.01,10922,109
10,61865,17,0.01,6186,61
10,236252,65,0.01,23625,236
10,134676,37,0.01,13467,134
10,117283,32,0.01,11728,117
10,141265,39,0.01,14126,141
10,17047,4,0.01,1704,17
10,97409,27,0.01,9740,97
10,80314,22,0.01,8031,80
10,139001,38,0.01,13900,139
10,116995,32,0.01,11699,116
10,83517,23,0.01,8351,83
10,101976,28,0.01,10197,101
10,101160,28,0.01,10116,101
10,129269,35,0.01,12926,129
10,35945,9,0.01,3594,35
10,90392,25,0.01,9039,90
10,122706,34,0.01,12270,122
10,131829,36,0.01,13182,131
10,136107,37,0.01,13610,136
10,70478,19,0.01,7047,70
10,563669,156,0.01,56366,563
10,53301,14,0.01,5330,53
10,118777,32,0.01,11877,118
10,117634,32,0.01,11763,117
10,102945,28,0.01,10294,102
10,14830,4,0.01,1483,14
10,881483,244,0.01,88148,881
10,118547,32,0.01,11854,118
10,137170,38,0.01,13717,137
10,55869,15,0.01,5586,55
10,65254,18,0.01,6525,65
10,113729,31,0.01,11372,113
10,34960,9,0.01,3496,34
10,85609,23,0.01,8560,85
10,9293,2,0.01,929,9
10,39762,11,0.01,3976,39
10,83240,23,0.01,8324,83
10,112041,31,0.01,11204,112
10,71661,19,0.01,7166,71
10,108148,30,0.01,10814,108
10,716010,198,0.01,71601,716
10,38608,10,0.01,3860,38
10,129041,35,0.01,12904,129
10,517417,143,0.01,51741,517
10,22049,6,0.01,2204,22
10,469429,130,0.01,46942,469
10,20647,5,0.01,2064,20
10,83427,23,0.01,8342,83
10,141125,39,0.01,14112,141
10,107500,29,0.01,10750,107
10,126404,35,0.01,12640,126
10,810049,225,0.01,81004,810
10,23333,6,0.01,2333,23
10,120020,33,0.01,12002,120
10,76244,21,0.01,7624,76
10,24663,6,0.01,2466,24
10,118083,32,0.01,11808,118
10,4455,1,0.01,445,4
10,81427,22,0.01,8142,81
10,38838,10,0.01,3883,38
10,66930,18,0.01,6693,66
10,66995,18,0.01,6699,66
10,16334,4,0.01,1633,16
10,130377,36,0.01,13037,130
10,78485,21,0.01,7848,78
10,137828,38,0.01,13782,137
10,113739,31,0.01,11373,113
10,105848,29,0.01,10584,105
10,119364,33,0.01,11936,119
10,100502,27,0.01,10050,100
10,398734,110,0.01,39873,398
10,32754,9,0.01,3275,32
10,711909,197,0.01,71190,711
10,137952,38,0.01,13795,137
10,80196,22,0.01,8019,80
10,499922,138,0.01,49992,499
10,41410,11,0.01,4141,41
10,69198,19,0.01,6919,69
10,53872,14,0.01,5387,53
10,39146,10,0.01,3914,39
10,517802,143,0.01,51780,517
10,627513,174,0.01,62751,627
10,20800,5,0.01,2080,20
10,74350,20,0.01,7435,74
10,580,0,0.01,58,0
10,21820,6,0.01,2182,21
10,112075,31,0.01,11207,112
10,102917,28,0.01,10291,102
10,133559,37,0.01,13355,133
10,607170,168,0.01,60717,607
10,128533,35,0.01,12853,128
10,110196,30,0.01,11019,110
10,413409,114,0.01,41340,413
10,94444,26,0.01,9444,94
10,125181,34,0.01,12518,125
10,87001,24,0.01,8700,87
10,606483,168,0.01,60648,606
10,15230,4,0.01,1523,15
10,44381,12,0.01,4438,44
10,114230,31,0.01,11423,114
10,238903,66,0.01,23890,238
10,267025,74,0.01,26702,267
10,8277,2,0.01,827,8
10,954884,265,0.01,95488,954
10,308059,85,0.01,30805,308
10,38761,10,0.01,3876,38
10,133396,37,0.01,13339,133
10,107122,29,0.01,10712,107
10,49292,13,0.01,4929,49
10,11241,3,0.01,1124,11
10,11134,3,0.01,1113,11
10,120801,33,0.01,12080,120
10,43873,12,0.01,4387,43
10,61499,17,0.01,6149,61
10,6173,1,0.01,617,6
10,23726,6,0.01,2372,23
10,21035,5,0.01,2103,21
10,59996,16,0.01,5999,59
10,85304,23,0.01,8530,85
10,7327,2,0.01,732,7
10,91109,25,0.01,9110,91
10,76221,21,0.01,7622,76
10,48109,13,0.01,4810,48
10,106401,29,0.01,10640,106
10,126969,35,0.01,12696,126
10,11311,3,0.01,1131,11
10,117723,32,0.01,11772,117
10,59900,16,0.01,5990,59
10,115272,32,0.01,11527,115
10,51815,14,0.01,5181,51
10,67590,18,0.01,6759,67
10,69906,19,0.01,6990,69
10,83496,23,0.01,8349,83
10,132215,36,0.01,13221,132
10,4951,1,0.01,495,4
10,143975,39,0.01,14397,143
10,352696,97,0.01,35269,352
10,418547,116,0.01,41854,418
10,733751,203,0.01,73375,733
10,98148,27,0.01,9814,98
10,66424,18,0.01,6642,66
10,140750,39,0.01,14075,140
10,617445,171,0.01,61744,617
10,90308,25,0.01,9030,90
10,95143,26,0.01,9514,95
10,60132,16,0.01,6013,60
10,634607,176,0.01,63460,634
10,666057,185,0.01,66605,666
10,121570,33,0.01,12157,121
10,130461,36,0.01,13046,130
10,143318,39,0.01,14331,143
10,70616,19,0.01,7061,70
10,37907,10,0.01,3790,37
10,136553,37,0.01,13655,136
10,114027,31,0.01,11402,114
10,77724,21,0.01,7772,77
10,111268,30,0.01,11126,111
10,68833,19,0.01,6883,68
10,140790,39,0.01,14079,140
10,80037,22,0.01,8003,80
10,114008,31,0.01,11400,114
10,582606,161,0.01,58260,582
10,79021,21,0.01,7902,79
10,871435,242,0.01,87143,871
10,50374,13,0.01,5037,50
10,134602,37,0.01,13460,134
10,107047,29,0.01,10704,107
10,139451,38,0.01,13945,139
10,137591,38,0.01,13759,137
10,140918,39,0.01,14091,140
10,36673,10,0.01,3667,36
10,31933,8,0.01,3193,31
10,967162,268,0.01,96716,967
10,87099,24,0.01,8709,87
10,490610,136,0.01,49061,490
10,142227,39,0.01,14222,142
10,733465,203,0.01,73346,733
10,71673,19,0.01,7167,71
10,55696,15,0.01,5569,55
10,65361,18,0.01,6536,65
10,10367,2,0.01,1036,10
10,76595,21,0.01,7659,76
10,42794,11,0.01,4279,42
10,149350,41,0.01,14935,149
10,512353,142,0.01,51235,512
10,31324,8,0.01,3132,31
10,72671,20,0.01,7267,72
10,479174,133,0.01,47917,479
10,137492,38,0.01,13749,137
10,562111,156,0.01,56211,562
10,116936,32,0.01,11693,116
10,333621,92,0.01,33362,333
10,33760,9,0.01,3376,33
10,85327,23,0.01,8532,85
10,138521,38,0.01,13852,138
10,103179,28,0.01,10317,103
10,106946,29,0.01,10694,106
10,44594,12,0.01,4459,44
10,116606,32,0.01,11660,116
10,827760,229,0.01,82776,827
10,48851,13,0.01,4885,48
10,113167,31,0.01,11316,113
10,43166,11,0.01,4316,43
10,8537,2,0.01,853,8
10,37962,10,0.01,3796,37
10,865447,240,0.01,86544,865
10,51588,14,0.01,5158,51
10,129935,36,0.01,12993,129
10,135797,37,0.01,13579,135
10,17352,4,0.01,1735,17
10,30346,8,0.01,3034,30
10,96868,26,0.01,9686,96
10,119720,33,0.01,11972,119
10,6450,1,0.01,645,6
10,886193,246,0.01,88619,886
10,110826,30,0.01,11082,110
10,106124,29,0.01,10612,106
10,53335,14,0.01,5333,53
10,58343,16,0.01,5834,58
10,98235,27,0.01,9823,98
10,80713,22,0.01,8071,80
10,90592,25,0.01,9059,90
10,57765,16,0.01,5776,57
10,98523,27,0.01,9852,98
10,88939,24,0.01,8893,88
10,30842,8,0.01,3084,30
10,33879,9,0.01,3387,33
10,40768,11,0.01,4076,40
10,130247,36,0.01,13024,130
10,139223,38,0.01,13922,139
10,143859,39,0.01,14385,143
10,89495,24,0.01,8949,89
10,22339,6,0.01,2233,22
10,256929,71,0.01,25692,256
10,44180,12,0.01,4418,44
10,131351,36,0.01,13135,131
10,84870,23,0.01,8487,84
10,17905,4,0.01,1790,17
10,130222,36,0.01,13022,130
10,110705,30,0.01,11070,110
10,120655,33,0.01,12065,120
10,136414,37,0.01,13641,136
10,12217,3,0.01,1221,12
10,71852,19,0.01,7185,71
10,121783,33,0.01,12178,121
10,126372,35,0.01,12637,126
10,128017,35,0.01,12801,128
10,113693,31,0.01,11369,113
10,122699,34,0.01,12269,122
10,102378,28,0.01,10237,102
10,356961,99,0.01,35696,356
10,96331,26,0.01,9633,96
10,106594,29,0.01,10659,106
10,39659,11,0.01,3965,39
10,126959,35,0.01,12695,126
10,108944,30,0.01,10894,108
10,137367,38,0.01,13736,137
10,723244,200,0.01,72324,723
10,71863,19,0.01,7186,71
10,9885,2,0.01,988,9
10,121324,33,0.01,12132,121
10,193899,53,0.01,19389,193
10,141399,39,0.01,14139,141
10,131487,36,0.01,13148,131
10,86791,24,0.01,8679,86
10,121093,33,0.01,12109,121
10,134606,37,0.01,13460,134
10,88381,24,0.01,8838,88
10,93983,26,0.01,9398,93
10,121923,33,0.01,12192,121
10,113183,31,0.01,11318,113
10,117524,32,0.01,11752,117
10,91015,25,0.01,9101,91
10,141133,39,0.01,14113,141
10,103268,28,0.01,10326,103
10,100174,27,0.01,10017,100
10,219820,61,0.01,21982,219
10,121347,33,0.01,12134,121
10,89679,24,0.01,8967,89
10,53316,14,0.01,5331,53
10,85803,23,0.01,8580,85
10,103038,28,0.01,10303,103
10,52675,14,0.01,5267,52
10,214228,59,0.01,21422,214
10,94217,26,0.01,9421,94
10,28553,7,0.01,2855,28
10,38238,10,0.01,3823,38
10,4773,1,0.01,477,4
10,27665,7,0.01,2766,27
10,9003,2,0.01,900,9
10,48517,13,0.01,4851,48
10,5760,1,0.01,576,5
10,689467,191,0.01,68946,689
10,88742,24,0.01,8874,88
10,132279,36,0.01,13227,132
10,747537,207,0.01,74753,747
10,75105,20,0.01,7510,75
10,78829,21,0.01,7882,78
10,507722,141,0.01,50772,507
10,132016,36,0.01,13201,132
10,11316,3,0.01,1131,11
10,117195,32,0.01,11719,117
10,21987,6,0.01,2198,21
10,72555,20,0.01,7255,72
10,106894,29,0.01,10689,106
10,54082,15,0.01,5408,54
10,792221,220,0.01,79222,792
10,116443,32,0.01,11644,116
10,136573,37,0.01,13657,136
10,35437,9,0.01,3543,35
10,138292,38,0.01,13829,138
10,92960,25,0.01,9296,92
10,19904,5,0.01,1990,19
10,68639,19,0.01,6863,68
10,103553,28,0.01,10355,103
10,60004,16,0.01,6000,60
10,79636,22,0.01,7963,79
10,254906,70,0.01,25490,254
10,24920,6,0.01,2492,24
10,926,0,0.01,92,0
10,82807,23,0.01,8280,82
10,95761,26,0.01,9576,95
10,33847,9,0.01,3384,33
10,817264,227,0.01,81726,817
10,109111,30,0.01,10911,109
10,90312,25,0.01,9031,90
10,50254,13,0.01,5025,50
10,23618,6,0.01,2361,23
10,18750,5,0.01,1875,18
10,722236,200,0.01,72223,722
10,97642,27,0.01,9764,97
10,37345,10,0.01,3734,37
10,15521,4,0.01,1552,15
10,120698,33,0.01,12069,120
10,114311,31,0.01,11431,114
10,83483,23,0.01,8348,83
10,37251,10,0.01,3725,37
10,81562,22,0.01,8156,81
10,68688,19,0.01,6868,68
10,112917,31,0.01,11291,112
10,442555,122,0.01,44255,442
10,961136,266,0.01,96113,961
10,31000,8,0.01,3100,31
10,118773,32,0.01,11877,118
10,154039,42,0.01,15403,154
10,73263,20,0.01,7326,73
10,46146,12,0.01,4614,46
10,12541,3,0.01,1254,12
10,126722,35,0.01,12672,126
10,142122,39,0.01,14212,142
10,557641,154,0.01,55764,557
10,100347,27,0.01,10034,100
10,40696,11,0.01,4069,40
10,46835,13,0.01,4683,46
10,100366,27,0.01,10036,100
10,116710,32,0.01,11671,116
10,676866,188,0.01,67686,676
10,237478,65,0.01,23747,237
10,118011,32,0.01,11801,118
10,199238,55,0.01,19923,199
10,54899,15,0.01,5489,54
10,52178,14,0.01,5217,52
10,140270,38,0.01,14027,140
10,88052,24,0.01,8805,88
10,281373,78,0.01,28137,281
10,125158,34,0.01,12515,125
10,36457,10,0.01,3645,36
10,72898,20,0.01,7289,72
10,37475,10,0.01,3747,37
10,129331,35,0.01,12933,129
10,123591,34,0.01,12359,123
10,139735,38,0.01,13973,139
10,134229,37,0.01,13422,134
10,77843,21,0.01,7784,77
10,496864,138,0.01,49686,496
10,686727,190,0.01,68672,686
10,106340,29,0.01,10634,106
10,481519,133,0.01,48151,481
10,74237,20,0.01,7423,74
10,59387,16,0.01,5938,59
10,517238,143,0.01,51723,517
10,109465,30,0.01,10946,109
10,13685,3,0.01,1368,13
10,39073,10,0.01,3907,39
10,138733,38,0.01,13873,138
10,45709,12,0.01,4570,45
10,140438,39,0.01,14043,140
10,56071,15,0.01,5607,56
10,63163,17,0.01,6316,63
10,64930,18,0.01,6493,64
10,12245,3,0.01,1224,12
10,78909,21,0.01,7890,78
10,869172,241,0.01,86917,869
10,107501,29,0.01,10750,107
10,159385,44,0.01,15938,159
10,663893,184,0.01,66389,663
10,62882,17,0.01,6288,62
10,76481,21,0.01,7648,76
10,56398,15,0.01,5639,56
10,875,0,0.01,87,0
10,10326,2,0.01,1032,10
10,116342,32,0.01,11634,116
10,86704,24,0.01,8670,86
10,64318,17,0.01,6431,64
10,84473,23,0.01,8447,84
10,42443,11,0.01,4244,42
10,2148,0,0.01,214,2
10,69753,19,0.01,6975,69
10,119874,33,0.01,11987,119
10,66351,18,0.01,6635,66
10,142469,39,0.01,14246,142
10,22290,6,0.01,2229,22
10,25370,7,0.01,2537,25
10,862238,239,0.01,86223,862
10,8398,2,0.01,839,8
10,24471,6,0.01,2447,24
10,36607,10,0.01,3660,36
10,122819,34,0.01,12281,122
10,60706,16,0.01,6070,60
10,509,0,0.01,50,0
10,46733,12,0.01,4673,46
10,517399,143,0.01,51739,517
10,732406,203,0.01,73240,732
10,138275,38,0.01,13827,138
10,4896,1,0.01,489,4
10,119156,33,0.01,11915,119
10,7329,2,0.01,732,7
10,132251,36,0.01,13225,132
10,89759,24,0.01,8975,89
10,51062,14,0.01,5106,51
10,76762,21,0.01,7676,76
10,140721,39,0.01,14072,140
10,45935,12,0.01,4593,45
10,950996,264,0.01,95099,950
10,107650,29,0.01,10765,107
10,421081,116,0.01,42108,421
10,145269,40,0.01,14526,145
10,671758,186,0.01,67175,671
10,141956,39,0.01,14195,141
10,34371,9,0.01,3437,34
10,80962,22,0.01,8096,80
10,26807,7,0.01,2680,26
10,21882,6,0.01,2188,21
10,85284,23,0.01,8528,85
10,96516,26,0.01,9651,96
10,110876,30,0.01,11087,110
10,36959,10,0.01,3695,36
10,48209,13,0.01,4820,48
10,101445,28,0.01,10144,101
10,2255,0,0.01,225,2
10,106569,29,0.01,10656,106
10,92465,25,0.01,9246,92
10,21442,5,0.01,2144,21
10,105369,29,0.01,10536,105
10,120534,33,0.01,12053,120
10,138596,38,0.01,13859,138
10,267270,74,0.01,26727,267
10,18963,5,0.01,1896,18
10,90858,25,0.01,9085,90
10,59761,16,0.01,5976,59
10,34842,9,0.01,3484,34
10,137011,38,0.01,13701,137
10,81475,22,0.01,8147,81
10,17489,4,0.01,1748,17
10,122305,33,0.01,12230,122
10,136730,37,0.01,13673,136
10,42394,11,0.01,4239,42
10,85623,23,0.01,8562,85
10,30768,8,0.01,3076,30
10,813090,225,0.01,81309,813
10,47418,13,0.01,4741,47
10,5137,1,0.01,513,5
10,104448,29,0.01,10444,104
10,89038,24,0.01,8903,89
10,23018,6,0.01,2301,23
10,96328,26,0.01,9632,96
10,71171,19,0.01,7117,71
10,14322,3,0.01,1432,14
10,123835,34,0.01,12383,123
10,76842,21,0.01,7684,76
10,138665,38,0.01,13866,138
10,78591,21,0.01,7859,78
10,72223,20,0.01,7222,72
10,25467,7,0.01,2546,25
10,118222,32,0.01,11822,118
10,51508,14,0.01,5150,51
10,54715,15,0.01,5471,54
10,51306,14,0.01,5130,51
10,106397,29,0.01,10639,106
10,82862,23,0.01,8286,82
10,94701,26,0.01,9470,94
10,114830,31,0.01,11483,114
10,86862,24,0.01,8686,86
10,102297,28,0.01,10229,102
10,42508,11,0.01,4250,42
10,73716,20,0.01,7371,73
10,12176,3,0.01,1217,12
10,88008,24,0.01,8800,88
10,132175,36,0.01,13217,132
10,125312,34,0.01,12531,125
10,46670,12,0.01,4667,46
10,80922,22,0.01,8092,80
10,79150,21,0.01,7915,79
10,568878,158,0.01,56887,568
10,125810,34,0.01,12581,125
10,35712,9,0.01,3571,35
10,310603,86,0.01,31060,310
10,805419,223,0.01,80541,805
10,24802,6,0.01,2480,24
10,141698,39,0.01,14169,141
10,62470,17,0.01,6247,62
10,14699,4,0.01,1469,14
10,32354,8,0.01,3235,32
10,66069,18,0.01,6606,66
10,1194,0,0.01,119,1
10,93390,25,0.01,9339,93
10,785400,218,0.01,78540,785
10,114520,31,0.01,11452,114
10,517669,143,0.01,51766,517
10,82092,22,0.01,8209,82
10,39759,11,0.01,3975,39
10,60605,16,0.01,6060,60
10,93062,25,0.01,9306,93
10,64687,17,0.01,6468,64
10,113969,31,0.01,11396,113
10,126043,35,0.01,12604,126
10,116168,32,0.01,11616,116
10,122006,33,0.01,12200,122
10,30103,8,0.01,3010,30
10,24219,6,0.01,2421,24
10,101021,28,0.01,10102,101
10,402826,111,0.01,40282,402
10,59037,16,0.01,5903,59
10,129177,35,0.01,12917,129
10,603598,167,0.01,60359,603
10,90160,25,0.01,9016,90
10,121351,33,0.01,12135,121
10,35823,9,0.01,3582,35
10,120160,33,0.01,12016,120
10,63463,17,0.01,6346,63
10,43199,11,0.01,4319,43
10,111931,31,0.01,11193,111
10,105738,29,0.01,10573,105
10,89569,24,0.01,8956,89
10,25317,7,0.01,2531,25
10,71660,19,0.01,7166,71
10,68764,19,0.01,6876,68
10,96819,26,0.01,9681,96
10,82412,22,0.01,8241,82
10,44883,12,0.01,4488,44
10,40397,11,0.01,4039,40
10,41353,11,0.01,4135,41
10,107068,29,0.01,10706,107
10,106556,29,0.01,10655,106
10,127862,35,0.01,12786,127
10,442565,122,0.01,44256,442
10,60997,16,0.01,6099,60
10,77158,21,0.01,7715,77
10,133915,37,0.01,13391,133
10,83873,23,0.01,8387,83
10,127039,35,0.01,12703,127
10,127644,35,0.01,12764,127
10,26558,7,0.01,2655,26
10,51204,14,0.01,5120,51
10,117232,32,0.01,11723,117
10,116987,32,0.01,11698,116
10,19365,5,0.01,1936,19
10,54684,15,0.01,5468,54
10,67464,18,0.01,6746,67
10,143797,39,0.01,14379,143
10,130796,36,0.01,13079,130
10,345142,95,0.01,34514,345
10,62795,17,0.01,6279,62
10,95750,26,0.01,9575,95
10,37435,10,0.01,3743,37
10,55766,15,0.01,5576,55
10,110593,30,0.01,11059,110
10,41611,11,0.01,4161,41
10,39701,11,0.01,3970,39
10,117183,32,0.01,11718,117
10,116430,32,0.01,11643,116
10,106766,29,0.01,10676,106
10,8451,2,0.01,845,8
10,140196,38,0.01,14019,140
10,375339,104,0.01,37533,375
10,95182,26,0.01,9518,95
10,128628,35,0.01,12862,128
10,3749,1,0.01,374,3
10,139154,38,0.01,13915,139
10,40928,11,0.01,4092,40
10,682203,189,0.01,68220,682
10,133489,37,0.01,13348,133
10,115464,32,0.01,11546,115
10,127865,35,0.01,12786,127
10,112646,31,0.01,11264,112
10,108914,30,0.01,10891,108
10,74679,20,0.01,7467,74
10,107733,29,0.01,10773,107
10,905257,251,0.01,90525,905
10,72382,20,0.01,7238,72
10,140141,38,0.01,14014,140
10,130048,36,0.01,13004,130
10,35991,9,0.01,3599,35
10,108299,30,0.01,10829,108
10,135271,37,0.01,13527,135
10,474891,131,0.01,47489,474
10,140031,38,0.01,14003,140
10,98547,27,0.01,9854,98
10,22582,6,0.01,2258,22
10,80599,22,0.01,8059,80
10,121933,33,0.01,12193,121
10,10718,2,0.01,1071,10
10,122076,33,0.01,12207,122
10,125099,34,0.01,12509,125
10,66060,18,0.01,6606,66
10,35660,9,0.01,3566,35
10,303132,84,0.01,30313,303
10,236224,65,0.01,23622,236
10,134527,37,0.01,13452,134
10,75153,20,0.01,7515,75
10,697036,193,0.01,69703,697
10,70660,19,0.01,7066,70
10,59950,16,0.01,5995,59
10,72588,20,0.01,7258,72
10,71742,19,0.01,7174,71
10,110671,30,0.01,11067,110
10,93582,25,0.01,9358,93
10,34690,9,0.01,3469,34
10,45448,12,0.01,4544,45
10,132250,36,0.01,13225,132
10,117833,32,0.01,11783,117
10,939741,261,0.01,93974,939
10,72807,20,0.01,7280,72
10,257478,71,0.01,25747,257
10,89109,24,0.01,8910,89
10,21978,6,0.01,2197,21
10,68294,18,0.01,6829,68
10,20220,5,0.01,2022,20
10,84386,23,0.01,8438,84
10,759868,211,0.01,75986,759
10,108622,30,0.01,10862,108
10,113319,31,0.01,11331,113
10,25257,7,0.01,2525,25
10,37353,10,0.01,3735,37
10,40833,11,0.01,4083,40
10,23977,6,0.01,2397,23
10,49956,13,0.01,4995,49
10,6740,1,0.01,674,6
10,61370,17,0.01,6137,61
10,72207,20,0.01,7220,72
10,81404,22,0.01,8140,81
10,81298,22,0.01,8129,81
10,138605,38,0.01,13860,138
10,5758,1,0.01,575,5
10,34353,9,0.01,3435,34
10,93929,26,0.01,9392,93
10,57417,15,0.01,5741,57
10,90401,25,0.01,9040,90
10,56424,15,0.01,5642,56
10,26503,7,0.01,2650,26
10,47256,13,0.01,4725,47
10,89700,24,0.01,8970,89
10,53177,14,0.01,5317,53
10,6931,1,0.01,693,6
10,112461,31,0.01,11246,112
10,415779,115,0.01,41577,415
10,80634,22,0.01,8063,80
10,133201,37,0.01,13320,133
10,9600,2,0.01,960,9
10,58335,16,0.01,5833,58
10,129504,35,0.01,12950,129
10,138130,38,0.01,13813,138
10,53915,14,0.01,5391,53
10,117569,32,0.01,11756,117
10,76839,21,0.01,7683,76
10,4367,1,0.01,436,4
10,57081,15,0.01,5708,57
10,89361,24,0.01,8936,89
10,89929,24,0.01,8992,89
10,101788,28,0.01,10178,101
10,463909,128,0.01,46390,463
10,61924,17,0.01,6192,61
10,945003,262,0.01,94500,945
10,40364,11,0.01,4036,40
10,137536,38,0.01,13753,137
10,136259,37,0.01,13625,136
10,120961,33,0.01,12096,120
10,31865,8,0.01,3186,31
10,75362,20,0.01,7536,75
10,13683,3,0.01,1368,13
10,124588,34,0.01,12458,124
10,82722,22,0.01,8272,82
10,74381,20,0.01,7438,74
10,114126,31,0.01,11412,114
10,69179,19,0.01,6917,69
10,79227,22,0.01,7922,79
10,90611,25,0.01,9061,90
10,35210,9,0.01,3521,35
10,142037,39,0.01,14203,142
10,593580,164,0.01,59358,593
10,104579,29,0.01,10457,104
10,93095,25,0.01,9309,93
10,60918,16,0.01,6091,60
10,984577,273,0.01,98457,984
10,28143,7,0.01,2814,28
10,123010,34,0.01,12301,123
10,63988,17,0.01,6398,63
10,111558,30,0.01,11155,111
10,51717,14,0.01,5171,51
10,51540,14,0.01,5154,51
10,85233,23,0.01,8523,85
10,84307,23,0.01,8430,84
10,971465,269,0.01,97146,971
10,31364,8,0.01,3136,31
10,101025,28,0.01,10102,101
10,140973,39,0.01,14097,140
10,53135,14,0.01,5313,53
10,19671,5,0.01,1967,19
10,132261,36,0.01,13226,132
10,610209,169,0.01,61020,610
10,47936,13,0.01,4793,47
10,86911,24,0.01,8691,86
10,17586,4,0.01,1758,17
10,20426,5,0.01,2042,20
10,112685,31,0.01,11268,112
10,96985,26,0.01,9698,96
10,43459,12,0.01,4345,43
10,97419,27,0.01,9741,97
10,51844,14,0.01,5184,51
10,22000,6,0.01,2200,22
10,750300,208,0.01,75030,750
10,724540,201,0.01,72454,724
10,103111,28,0.01,10311,103
10,84386,23,0.01,8438,84
10,91109,25,0.01,9110,91
10,90332,25,0.01,9033,90
10,7890,2,0.01,789,7
10,952729,264,0.01,95272,952
10,106687,29,0.01,10668,106
10,112068,31,0.01,11206,112
10,68358,18,0.01,6835,68
10,30127,8,0.01,3012,30
10,820791,227,0.01,82079,820
10,22229,6,0.01,2222,22
10,69988,19,0.01,6998,69
10,86443,24,0.01,8644,86
10,120777,33,0.01,12077,120
10,102836,28,0.01,10283,102
10,52554,14,0.01,5255,52
10,11948,3,0.01,1194,11
10,53648,14,0.01,5364,53
10,118434,32,0.01,11843,118
10,115965,32,0.01,11596,115
10,923142,256,0.01,92314,923
10,98958,27,0.01,9895,98
10,50531,14,0.01,5053,50
10,82339,22,0.01,8233,82
10,56860,15,0.01,5686,56
10,149185,41,0.01,14918,149
10,47334,13,0.01,4733,47
10,84422,23,0.01,8442,84
10,977840,271,0.01,97784,977
10,134971,37,0.01,13497,134
10,5975,1,0.01,597,5
10,134621,37,0.01,13462,134
10,75502,20,0.01,7550,75
10,59800,16,0.01,5980,59
10,87017,24,0.01,8701,87
10,859515,238,0.01,85951,859
10,27689,7,0.01,2768,27
10,120738,33,0.01,12073,120
10,70059,19,0.01,7005,70
10,61077,16,0.01,6107,61
10,43103,11,0.01,4310,43
10,130638,36,0.01,13063,130
10,12904,3,0.01,1290,12
10,921376,255,0.01,92137,921
10,77138,21,0.01,7713,77
10,95873,26,0.01,9587,95
10,15212,4,0.01,1521,15
10,40620,11,0.01,4062,40
10,58999,16,0.01,5899,58
10,5691,1,0.01,569,5
10,15425,4,0.01,1542,15
10,105864,29,0.01,10586,105
10,80803,22,0.01,8080,80
10,126959,35,0.01,12695,126
10,102502,28,0.01,10250,102
10,94336,26,0.01,9433,94
